company,title,body,rating,sentiment
PostNord i Danmark,At distribution af pakker og post er…,"At distribution af pakker og post er jeres kerneydelse, forstår jeg simpelthen ikke? At I så den ene gang ud af 7 pakker i denne måned, faktisk har formået at sende en pakke frem (pakkeshop) uden at lave rod i det, så ovenikøbet, tillader jer at sende en tilfredshedsundersøgelse ud, forstår jeg slet ikke? Det er så ringe en service I har, det gælder alt fra jeres bud, der aflevere forkert eller påstår de har været der (har overvågning på grunden), til den meget ringe mulighed for faktisk at komme i kontakt med jer og når det lykkes er serviceniveauet under alt kritik!! Hvis det faktisk var muligt at vælge jer fra ville jeg til en hver tid gøre dette!",1,negative
PostNord i Danmark,Lær at forstå jeres kunder…,"Jeg bliver bedt om at bedømme Post Nord. Pakke er leveret til en pakkeshop hos Føtex, så min vurdering er primært rettet mod Føtex personalet. Personalets opførte mig ikke særligt kundevenligt. De satte sig ikke i mit sted og forstod ikke at guide mig i deres kundebetjening",2,negative
PostNord i Danmark,Hurtig levering som forventet,Hurtig levering som forventet,5,positive
PostNord i Danmark,God og hurtig service,God og hurtig service,5,positive
PostNord i Danmark,Hurtig og sikker levering 😊,Hurtig og sikker levering 😊,5,positive
PostNord i Danmark,Meget hurtig levering,Meget hurtig levering - som lovet.,5,positive
PostNord i Danmark,Altid pakken sat pænt ved døren og sms besked..Meget betrykkende ..,Altid flinke folk ..og er man ikke hjemme er pakken sat pænt ved døren.. en god og betrykkende måde med besked når i kommer og når pakken er afleveret…,5,positive
PostNord i Danmark,Fino,Leveret som aftalt.,4,positive
PostNord i Danmark,Perfekt og hurtig levering,Som altid perfekt og hurtig levering med modtagerflex og placeret på aftalt sted uden kvittering - perfekt,5,positive
PostNord i Danmark,Jeg er fuldt ud tilfreds og glad for…,"Jeg er fuldt ud tilfreds og glad for PostNord. Altid super imødekommende postbud samt hurtigt og stabil levering, tak 👍",5,positive
PostNord i Danmark,Super hurtig levering,Super hurtig levering. Fra dag til dag. Kæmpe High five herfra,5,positive
PostNord i Danmark,Leveringstiden for PostNord,Leveringstiden for PostNord der reklamerer med 24 timer i deres hånd holdt ikke. Det var først på 3die dagen at jeg modtog min pakke som tilsyneladende var blevet væk. Postkontoret kendte ikke til pakken men Track & Trace sagde i 2 dage at den var på det indleverede postkontor. Min leverandør gensendte i mellemtiden en ny leverance med GLS og den kom dagen efter. Nu har jeg dobbelt af mine varer og må efterfølgende returnere den ene forsendelse.PostNord plejer at være bedre ?,2,negative
PostNord i Danmark,Ufattelig hurtig,"Ufattelig hurtig, stabil, driftsikker levering - endda med antydningen af et smil på læben. Jeg ved ikke om det er generelt repræsentativt for Postnord ( få jer nu et ordentligt navn som fx Rezheeepf, nåh nej, eller... Postdanmark...) , men to gange i træk har jeg været heldig at få empatisk service, der næsten var 100% i ""bullseye"" - og den seneste gang - i dag - som er hvad denne anmeldelse primært handler om, a clean 100%, så kan jeg ikke være andet en ganske appreciativ og anerkendende og tom for negative termer. Som sagt, hvis dette pt er et repræsentativt udtryk for Postnords service, kan jeg kun varmt anbefale 😊Og husk så: pas på dig selv, hold din plads i køen og du skylder Bill Gates din krop 💸",5,positive
PostNord i Danmark,Jeg havde valgt ekspres forsendelse,Jeg havde valgt ekspres forsendelse. Og det levede fuldstændig op til forventningerne. Pakken ankom dagen efter at den blev afsendt.,5,positive
PostNord i Danmark,Hurtig levering 😊,Hurtig levering 😊,5,positive
PostNord i Danmark,Hurtigt og nemt.,Hurtigt og nemt.,5,positive
PostNord i Danmark,Kassen var beskadiget og derved også…,Kassen var beskadiget og derved også indholdet.Ikke okay!,2,negative
PostNord i Danmark,Hurtig betjening,"Post nord . Havde kun mit. Tlf nr. på min pakke . blev ringet op , de fik min adresse og pakken kom  samme dag .",5,positive
PostNord i Danmark,Hurtig levering,Hurtig levering,5,positive
PostNord i Danmark,Postbudet er flink,Postbudet er flink,5,positive
PostNord i Danmark,Respekten for modtager?,"Skrev kl. 7:30 ish, at min pakke kom i løbet af dagen uden nærmere tidsangivelse! Blev hjemme for at tage imod pakken. Fik så en mail ca 14:30, som beklagede pakken alligevel ikke ville komme, men ville komme dagen efter! Igen uden ca. tidsangivelse!",2,negative
PostNord i Danmark,Virkelig hurtig levering,Virkelig hurtig levering. Kan kun være tilfreds.,5,positive
PostNord i Danmark,Hurtig levering,Hurtig levering,5,positive
PostNord i Danmark,+++++,+++++++++++++++,5,positive
PostNord i Danmark,God service og hurtig levering.,God service og hurtig levering.,5,positive
PostNord i Danmark,Supergod service,Supergod service. Pakke leveret 2 dage efter varen är bestilt. Tak.,5,positive
PostNord i Danmark,POSTNORD ❤,"POSTNORD ❤ Det bedste fragtfirma nogensinde.Det er også den hurtigste forsendelse . Yderst punktlig, varerne kommer til tiden . Tak Post Nord",5,positive
PostNord i Danmark,Ingen problemer,Ingen problemer,5,positive
PostNord i Danmark,Jeg fik en besked at pakken vil komme i…,"Jeg fik en besked at pakken vil komme i går, torsdag, men den kom først i dag, fredag uden yderligere melding at den var forsinket.",2,negative
PostNord i Danmark,U-Tilfreds,"Tilfreds, men ville gerne have at PostNord havde et mindre vindue for hvornår en pakke bliver leveret, i stedet for at skrive at pakken bliver leveret imellem 08:00 og 21:00, og I samtidig forlanger at der skal være nogen hjemme ved leveringen??Mvh.Gert , Snaptun",5,positive
PostNord i Danmark,SMS og email,"SMS og email, at pakken var klar til udlevering i pakkeshop. Super hurtig levering.",5,positive
PostNord i Danmark,Pakken kom hurtigere end forventet,Pakken kom hurtigere end forventet,5,positive
PostNord i Danmark,En hurtig og korrekt aflevering inden…,En hurtig og korrekt aflevering inden for få dage,5,positive
PostNord i Danmark,Levering hurtigere end forventet,Levering hurtigere end forventet,5,positive
PostNord i Danmark,Hurtig og præcis,Hurtig og præcis,5,positive
PostNord i Danmark,Får altid pakken med et smil og forsat…,Får altid pakken med et smil og forsat god dag.,5,positive
PostNord i Danmark,Fin levering,Fin levering,5,positive
PostNord i Danmark,Flot leveret til døren,Flot leveret til døren,5,positive
PostNord i Danmark,Overraskende hurtigt,Overraskende hurtigt,5,positive
PostNord i Danmark,Af og til glipper det,"Af og til glipper det, men oftes hurtig levering på pakker",4,positive
PostNord i Danmark,Fin og god levering,Fin og god levering,5,positive
PostNord i Danmark,perfekt levering,perfekt levering,5,positive
PostNord i Danmark,Der var stillet i udsigt,"Der var stillet i udsigt, at jeg fik pakken inden for et par dage, men det tog over 2 1/2 uge, før den kom.",2,negative
PostNord i Danmark,Hurtig levering og god service,Hurtig levering og god service,5,positive
PostNord i Danmark,Efter bestilling var det hurtig leveret…,Efter bestilling var det hurtig leveret lige til døren til tiden som aftalt,5,positive
PostNord i Danmark,Det hele kørte uden problemer alt gik Ok,Det hele kørte uden problemer alt gik Ok,5,positive
PostNord i Danmark,Levering ok,Leveret til aftalte tid,4,positive
PostNord i Danmark,Hurtig levering,Hurtig og sikker levering på 1 dag.,5,positive
PostNord i Danmark,Fik pakken leveret i hånden af en…,"Fik pakken leveret i hånden af en venlig ung kvinde, der er jeg ikke forvente med. Respekt",5,positive
PostNord i Danmark,Hurtig levering,Hurtig levering denne gang,5,positive
PostNord i Danmark,Jeg er tilfreds med mit produkt og…,Jeg er tilfreds med mit produkt og levering tak,5,positive
PostNord i Danmark,Det bedste altid👌👌,Det bedste altid👌👌,5,positive
PostNord i Danmark,Hurtig levering til døren,"Hurtig levering til døren, og selvom at man ik er hjemme skal man ik til og kører rundt for at hente den. Så dejlig",5,positive
PostNord i Danmark,Glimrende,Hurtig. Og lige til tiden 😊 har ikke opplevd noget dårlig endu 😊,5,positive
PostNord i Danmark,Smilende til tiden 👍🏻,Selv i udkants Danmark virker det upåklageligt!,5,positive
PostNord i Danmark,Levering til tiden,Levering til tiden og pakken havde ingen skader,5,positive
PostNord i Danmark,præcis levering,præcis levering,5,positive
PostNord i Danmark,Levering hurtigere end oplyst,"Levering hurtigere end oplyst, men pakken blev stillet ved hoveddøren i stedet for det aftalte sted",4,positive
PostNord i Danmark,Blev lev lige til døren,"Blev lev lige til døren, hurtigt og nemt",4,positive
PostNord i Danmark,Hurtig levering,Hurtig levering,5,positive
PostNord i Danmark,Altid god service,Altid god service,5,positive
PostNord i Danmark,Hurtig levering,Hurtig levering - god oplevelse.,5,positive
PostNord i Danmark,Hurtig levering!,Hurtig levering!,5,positive
PostNord i Danmark,Ja det er fint god levering og god…,Ja det er fint god levering og god service,5,positive
PostNord i Danmark,Hurtig levering,Hurtig levering,5,positive
PostNord i Danmark,Ekstremt langsom levering,Ekstremt langsom levering udover hvad der var lovet. Det må simpelthen forbedres. Har sjældent oplevet så langsom service,1,negative
PostNord i Danmark,Nemt og hurtigt.,Nemt og hurtigt.,5,positive
PostNord i Danmark,Hurtig levering,Hurtig levering,5,positive
PostNord i Danmark,alt OK.......,alt OK.......,5,positive
PostNord i Danmark,Dårlig service. Ikke det jeg havde betalt for,"Nixen. Ikke god oplevelse. Har i dag knoklet en pakke på 28 kg hjem på cykel fra Magasins pakke udlevering. Denne pakke havde jeg betalt for at få leveret til døren. Efter flere gange at have snakket med Postnord om fejlen og fået lovning på at pakken ville blive leveret på min adresse som planlagt, gav jeg op.Dårlig service!! Ikke fedt for Zooplus som gør brug af jeres ydelser, for sker dette igen. Handler jeg ikke med dem igen!!",5,positive
PostNord i Danmark,Alt i alt en ok oplevelse,Alt i alt en ok oplevelse,4,positive
PostNord i Danmark,Alt for lang tids levering,Alt for lang tids levering,2,negative
PostNord i Danmark,Hurtig levering 👍,Hurtig levering 👍,5,positive
PostNord i Danmark,Pakken blev forsinket,"Pakken blev forsinket. Jeg har forventet for at få den d.11/5, men modtog d. 12/5. Det er jeg ked af.",1,negative
PostNord i Danmark,Bestilte varen om aftenen,"Bestilte varen om aftenen, og den blev leveret næste dag! 👍",5,positive
PostNord i Danmark,Effektiv og hurtig aflevering af…,Effektiv og hurtig aflevering af venlige medarbejdere. Super service.,5,positive
PostNord i Danmark,Varen kom som aftalt.,Varen kom som aftalt.,5,positive
PostNord i Danmark,Intet dårligt at bemærke.,Intet dårligt at bemærke.,5,positive
PostNord i Danmark,Pakken kom som forventet,"Pakken kom som forventet med en meget tiltalende ung mand, som vi måtte betri fra fugleklatter, som havde ramt ham på vej ind med pakken.",5,positive
PostNord i Danmark,Hurtig levering lige til døren 👍,Hurtig levering lige til døren 👍,5,positive
PostNord i Danmark,Hurtig levering og undervejs blev man…,Hurtig levering og undervejs blev man orienteret 👍,5,positive
PostNord i Danmark,Hurtig levering,God levering og service,5,positive
PostNord i Danmark,Godt,"Godt, men 15 minutters kø i Føtex er for lang tid for en pakke, der er betalt.",3,neutral
PostNord i Danmark,Fint og hurtigt som altid,Fint og hurtigt som altid,5,positive
PostNord i Danmark,Skulle have kaffe kapsler fra Nespresso…,Skulle have kaffe kapsler fra Nespresso tirsdag som jeg fik en sms om at det kom. Fik først leveret torsdag omkring middag. IKKE GODT NOK😡,2,negative
PostNord i Danmark,Leveret til tiden,Leveret til tiden,5,positive
PostNord i Danmark,Altid hurtigt og nemt,Altid hurtigt og nemt,5,positive
PostNord i Danmark,Hurtig levering som lovet,Hurtig levering som lovet. Stor ros herfra 👍,5,positive
PostNord i Danmark,Hastigheden på leverancen var utrolig…,Hastigheden på leverancen var utrolig fra dag il dag,5,positive
PostNord i Danmark,Det virker og god information,Det virker og god information,5,positive
PostNord i Danmark,Nem og hurtig levering,Nem og hurtig levering,5,positive
PostNord i Danmark,I var bare hurtig,I var bare hurtig,5,positive
PostNord i Danmark,Fest det er hurtig levering,Fest det er hurtig levering,5,positive
PostNord i Danmark,Ved bestilling af min vare blev jeg…,"Ved bestilling af min vare blev jeg lovet levering dagen efter hvis jeg bestilte inden kl. 22,00.Min oplevelse var at min forsendelse strandede i godsterminalen i halvlandet døgn og efterfølgende knap et døgn i pakketerminalen.Dette var årsagen til at der gik op til 2 døgn i den den var fremme til afhentning i postudleveringen.Dette anser jeg for dårlig håndtering/manglende koordinering mellem forhandler, postnord  og kunden.Leverandøren har i dette tilfælde levet op til sin aftale men postnord halter bag ud efter min mening.",1,negative
PostNord i Danmark,Pakken kom som lovet og personen var…,Pakken kom som lovet og personen var venlig.,5,positive
PostNord i Danmark,Hurtigt og effektivt,"Bogen blev sat i oostboksen, fint ogceffektivt.",5,positive
PostNord i Danmark,Perfekt levering,Fin service og hurtig levering,5,positive
PostNord i Danmark,Det virker fint når det gælder pakker.,Det virker fint når det gælder pakker.,5,positive
PostNord i Danmark,Hurtig levering,Hurtig levering,5,positive
PostNord i Danmark,Jeg har ikke noget at klage over,Jeg har ikke noget at klage over,5,positive
PostNord i Danmark,Mødte posten på vej i byen,"Mødte posten på vej i byen. ""har du en pakke til mig?""Ja. må jeg se dit kørekort - så må du få pakken.Jeg fik pakken som jeg ventede på. :-)Jeg - tilfreds kunde.",5,positive
PostNord i Danmark,To dage efter mail,Onsdag fik jeg mail om at pakken var leveret. Men den var først i postkassen fredag.,2,negative
PostNord i Danmark,Hurtig levering,Hurtig levering. Ikke så meget pjat,5,positive
PostNord i Danmark,Perfekt ...!,Perfekt ...!,5,positive
PostNord i Danmark,perfekt levering og til tiden,perfekt levering og til tiden,5,positive
PostNord i Danmark,Perfekt levering,Modtog pakken som aftalt.,5,positive
PostNord i Danmark,Meget hurtig levering,Meget hurtig levering,5,positive
PostNord i Danmark,førhen kom pakken fra bornholm dagen…,"førhen kom pakken fra bornholm dagen efter ,nu går der flere dage.",4,positive
PostNord i Danmark,Hurtig levering,Hurtig levering,5,positive
PostNord i Danmark,Leveret til aftalt tid,"Leveret til aftalt tid, og da ingen hjemme, leveret på aftalt sted på matriklen",5,positive
PostNord i Danmark,Rigtig god hurtig service kommer til…,Rigtig god hurtig service kommer til tiden og udeb mangler,5,positive
PostNord i Danmark,I skriver at den bliver leveret…,"I skriver at den bliver leveret torsdag, men den blev faktisk leveret fredag.",4,positive
